# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
#
# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
# (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
# for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
lam ID vi Fi Ni pi Ei Aij Aijc gi y I
0.467073000 OHXX70QR1201e 7 1 1 e 21536.202000000 5.110741889130e-06 4.898752595353e-06 8 2.427 4.436775926838e-04
0.467076000 OHXX70QR1201f 7 1 1 f 21536.230000000 5.073750120894e-06 4.898758739113e-06 8 2.426 4.435781540459e-04
0.467089000 OHXX91QR1214f 9 1 14 f 28673.995000000 1.039999994896e-06 6.328999968938e-07 60 -9.824 2.054999989914e-09
0.467124000 OHXX70QQ2205f 7 2 5 f 22015.799000000 9.458988649720e-06 3.444995866190e-06 20 -0.929 2.720996734950e-05
0.467125000 OHXX70QQ2205e 7 2 5 e 22015.739000000 9.484989533621e-06 3.444996198558e-06 20 -0.929 2.721996996365e-05
0.467157000 OHXX70QP2106e 7 2 6 e 22173.560000000 4.682001362395e-06 5.357001558811e-06 24 -1.738 2.262000658210e-05
0.467198000 OHXX70QP2106f 7 2 6 f 22173.456000000 4.555003239761e-06 5.799004124561e-06 24 -1.737 2.451001743283e-05
0.467275000 OHXX80PP2218f 8 2 18 f 28202.508000000 3.628153465807e-04 8.222347793790e-04 72 -8.813 8.810372666418e-06
0.467282000 OHXX91QR1214e 9 1 14 e 28670.041000000 9.970000474179e-07 6.668000317134e-07 60 -9.795 2.230000106060e-09
0.467319000 OHXX70QR1203e 7 1 3 e 21687.426000000 7.060014062035e-07 6.362012671766e-07 16 1.308 3.764007497097e-05
0.467320000 OHXX70QR1203f 7 1 3 f 21687.668000000 6.980013624472e-07 6.362012418179e-07 16 1.306 3.757007333401e-05
0.467326000 OHXX70QQ1105f 7 1 5 f 21941.927000000 2.897046406421e-05 1.128018069190e-05 24 -0.472 1.690027071747e-04
0.467352000 OHXX70PP1102e 7 1 2 e 21599.075000000 3.433323293634e-04 3.679849134332e-04 12 1.959 3.132682024489e-02
0.467360000 OHXX70PP1102f 7 1 2 f 21599.180000000 3.432917577331e-04 3.678340631444e-04 12 1.958 3.128392644880e-02
0.467369000 OHXX70QQ1105e 7 1 5 e 21941.221000000 2.904015325392e-05 9.822051834021e-06 24 -0.466 1.479007805184e-04
0.467385000 OHXX80PP2218e 8 2 18 e 28207.327000000 3.626055363537e-04 5.006076434051e-04 72 -8.849 5.172078968620e-06
0.467436000 OHXXX2QP2101f 10 2 1 f 28364.682000000 4.431000284688e-06 4.654000299016e-06 4 -4.739 1.629000104662e-07
0.467436000 OHXXX2QP2101e 10 2 1 e 28364.626000000 4.526000297027e-06 4.654000305427e-06 4 -4.738 1.630000106972e-07
0.467588000 OHXXX2RQ2104f 10 2 4 f 28545.133000000 1.275000001954e-07 5.541000008494e-08 16 -5.634 3.169000004858e-09
0.467598000 OHXXX2RQ2104e 10 2 4 e 28545.059000000 1.097000001449e-07 5.541000007319e-08 16 -5.633 3.171000004189e-09
0.467661000 OHXXX2SR2109e 10 2 9 e 29304.989000000 1.608000042973e-07 1.261000033699e-07 36 -9.405 3.739000099923e-10
0.467722000 OHXXX2SR2109f 10 2 9 f 29304.290000000 1.711000041940e-07 1.261000030910e-07 36 -9.399 3.759000092141e-10
0.467776000 OHXX70RR2210f 7 2 10 f 23071.057000000 8.273506554176e-05 6.081372338444e-05 40 -3.049 1.153070597965e-04
0.467783000 OHXX70RR2210e 7 2 10 e 23072.354000000 8.268489181170e-05 6.081359786006e-05 40 -3.059 1.142067567114e-04
0.467868000 OHXX70RR1110e 7 1 10 e 23024.358000000 8.062230154871e-05 5.925169147558e-05 44 -3.013 1.281036570130e-04
0.467890000 OHXX70RR1110f 7 1 10 f 23027.159000000 8.056063467956e-05 5.925046679200e-05 44 -3.034 1.254009879446e-04
0.467893000 OHXX70QR1204f 7 1 4 f 21801.881000000 2.244000071692e-07 1.980000063258e-07 20 0.482 6.412000204854e-06
0.467898000 OHXX70QR1204e 7 1 4 e 21801.438000000 2.257999834706e-07 1.979999855057e-07 20 0.485 6.433999529008e-06
0.467963000 OHXX80PQ1218e 8 1 18 e 28171.034000000 5.265999495599e-07 3.327999681229e-09 76 -8.734 4.074999609678e-11
0.468029000 OHXX80PQ1218f 8 1 18 f 28177.890000000 5.458999037299e-07 8.937998423774e-09 76 -8.785 1.038999816771e-10
0.468237000 OHXX70SR2116e 7 2 16 e 25167.408000000 1.011000107067e-07 5.994000634776e-08 64 -4.421 4.611000488314e-08
0.468286000 OHXX70PP2203f 7 2 3 f 21783.924000000 4.186464768976e-04 4.621800802830e-04 12 0.61 1.020475922313e-02
0.468287000 OHXX70PP2203e 7 2 3 e 21783.727000000 4.185244724663e-04 4.621563775949e-04 12 0.611 1.022434274557e-02
0.468345000 OHXXX2QP2102e 10 2 2 e 28400.900000000 7.137000780668e-06 7.530000823656e-06 8 -4.918 4.406000481943e-07
0.468347000 OHXXX2QP2102f 10 2 2 f 28400.996000000 6.932000694543e-06 7.530000754459e-06 8 -4.919 4.402000441053e-07
0.468350000 OHXXX2RQ2105f 10 2 5 f 28652.251000000 2.115000008071e-07 7.305000027875e-08 20 -6.165 3.070000011715e-09
0.468365000 OHXXX2RQ2105e 10 2 5 e 28652.251000000 1.867000002295e-07 7.305000008981e-08 20 -6.165 3.070000003774e-09
0.468405000 OHXX70QQ2206e 7 2 6 e 22173.560000000 7.417989956020e-06 2.109997143058e-06 24 -1.738 8.909987935850e-06
0.468412000 OHXX70PQ1201f 7 1 1 f 21536.230000000 7.808483853463e-06 7.477548110121e-06 8 2.426 6.770685359238e-04
0.468414000 OHXX70QQ2206f 7 2 6 f 22173.456000000 7.388987000691e-06 2.109996287922e-06 24 -1.737 8.916984312513e-06
0.468418000 OHXX70PQ1201e 7 1 1 e 21536.202000000 7.689296603131e-06 7.477343556731e-06 8 2.427 6.772499699598e-04
0.468434000 OHXX91OP1209f 9 1 9 f 27275.653000000 7.730978582053e-06 9.520973623040e-06 40 -3.92 7.554979069643e-06
0.468499000 OHXX70RQ2111f 7 2 11 f 23359.805000000 8.429999988919e-08 7.794999989753e-09 44 -3.236 1.348999998227e-08
0.468514000 OHXX70SR2116f 7 2 16 f 25163.178000000 1.066999921061e-07 6.764999499509e-08 64 -4.389 5.373999602418e-08
0.468532000 OHXX91OP1209e 9 1 9 e 27273.879000000 7.929976601637e-06 1.143996624498e-05 40 -3.907 9.199972854358e-06
0.468563000 OHXX70RQ2111e 7 2 11 e 23361.513000000 1.008999999063e-07 7.794999992761e-09 44 -3.249 1.331999998763e-08
0.468596000 OHXX70QQ1106f 7 1 6 f 22107.822000000 2.056985018907e-05 6.470952871827e-06 28 -1.434 4.315968566652e-05
0.468657000 OHXX70QQ1106e 7 1 6 e 22106.795000000 2.062984052351e-05 5.276959207105e-06 28 -1.427 3.547972572827e-05
0.468741000 OHXX70QR1205f 7 1 5 f 21941.927000000 5.962998935856e-08 5.071999094862e-08 24 -0.472 7.595998644435e-07
0.468757000 OHXX70QR1205e 7 1 5 e 21941.221000000 5.918998743941e-08 5.071998923681e-08 24 -0.466 7.635998379580e-07
0.468773000 OHXX70PP1103e 7 1 3 e 21687.426000000 3.803901742721e-04 4.200658117451e-04 16 1.308 2.485678687682e-02
0.468783000 OHXX70QP2107e 7 2 7 e 22358.608000000 4.122963319814e-06 4.775957510413e-06 28 -2.33 1.300988425680e-05
0.468785000 OHXX70PP1103f 7 1 3 f 21687.668000000 3.801881244842e-04 4.197332396222e-04 16 1.306 2.478755212031e-02
0.468842000 OHXX70QP2107f 7 2 7 f 22358.283000000 4.017954500918e-06 5.352939383627e-06 28 -2.328 1.460983455909e-05
0.468876000 OHXXX2SR2110e 10 2 10 e 29521.743000000 2.918999972676e-08 2.359999977909e-08 40 -10.481 2.650999975185e-11
0.468957000 OHXXX2SR2110f 10 2 10 f 29520.784000000 3.476999967443e-08 2.359999977902e-08 40 -10.473 2.669999975000e-11
0.469142000 OHXXX2RR1102f 10 1 2 f 28286.911000000 9.863914253119e-05 9.217919868740e-05 12 -4.353 1.423987621294e-05
0.469142000 OHXXX2RR1102e 10 1 2 e 28286.848000000 9.868914166169e-05 9.217919828123e-05 12 -4.352 1.424987606322e-05
0.469225000 OHXXX2RR1103e 10 1 3 e 28360.851000000 8.915998710151e-05 8.083998830513e-05 16 -4.719 1.153999833054e-05
0.469226000 OHXXX2RR1103f 10 1 3 f 28361.001000000 8.907998706436e-05 8.083998826092e-05 16 -4.72 1.152999832569e-05
0.469254000 OHXX70PQ1202f 7 1 2 f 21599.180000000 7.699985640901e-06 5.762744024379e-06 12 1.958 4.900081735907e-04
0.469263000 OHXX70PQ1202e 7 1 2 e 21599.075000000 7.541078630274e-06 5.762767537583e-06 12 1.959 4.904100180292e-04
0.469329000 OHXXX2RQ2106f 10 2 6 f 28782.185000000 3.141999967515e-07 8.604999911034e-08 24 -6.81 2.277999976448e-09
0.469349000 OHXXX2RR2203e 10 2 3 e 28461.148000000 1.231994255779e-04 1.117994787306e-04 12 -5.217 7.273966084851e-06
0.469349000 OHXX91QP2115e 9 2 15 e 29049.664000000 4.773998759304e-06 6.175998394944e-06 60 -11.433 4.013998956818e-09
0.469350000 OHXXX2RQ2106e 10 2 6 e 28782.301000000 2.830999972506e-07 8.604999916432e-08 24 -6.811 2.275999977896e-09
0.469352000 OHXXX2RR2203f 10 2 3 f 28461.253000000 1.231994220457e-04 1.117994755252e-04 12 -5.218 7.267965904447e-06
0.469362000 OHXX91PP2212f 9 2 12 f 28092.685000000 9.820039821065e-04 1.649670709098e-03 48 -7.324 5.221957644616e-05
0.469363000 OHXX70RR2211f 7 2 11 f 23359.805000000 6.754987757008e-05 4.818991265880e-05 44 -3.236 8.339984884300e-05
0.469374000 OHXX70RR2211e 7 2 11 e 23361.513000000 6.749987492037e-05 4.818991070241e-05 44 -3.249 8.231984745844e-05
0.469414000 OHXX91PP2212e 9 2 12 e 28094.432000000 9.812803917868e-04 1.236723224290e-03 48 -7.337 3.865134992000e-05
0.469431000 OHXXX2QP2103e 10 2 3 e 28461.148000000 9.425991047806e-06 1.021999029372e-05 12 -5.217 6.650993683318e-07
0.469437000 OHXXX2QP2103f 10 2 3 f 28461.253000000 9.111991608868e-06 1.021999058852e-05 12 -5.218 6.644993880699e-07
0.469438000 OHXXX2RR2202e 10 2 2 e 28400.900000000 1.505984712992e-04 1.406985717915e-04 8 -4.918 8.234916408692e-06
0.469439000 OHXXX2RR2202f 10 2 2 f 28400.996000000 1.506984686453e-04 1.406985702614e-04 8 -4.919 8.228916380108e-06
0.469457000 OHXX70RR1111e 7 1 11 e 23316.269000000 6.587557150790e-05 4.698684130474e-05 48 -3.202 9.176383116697e-05
0.469484000 OHXX70RR1111f 7 1 11 f 23319.613000000 6.582558317171e-05 4.698684723133e-05 48 -3.227 8.947399638774e-05
0.469542000 OHXXX2RR1104e 10 1 4 e 28456.136000000 5.939986054593e-05 5.227987726164e-05 20 -5.192 5.814986348057e-06
0.469544000 OHXXX2RR1104f 10 1 4 f 28456.413000000 5.930986344197e-05 5.227987962816e-05 20 -5.194 5.802986638910e-06
0.469552000 OHXXX2RR2204e 10 2 4 e 28545.059000000 8.011993841591e-05 7.059994573344e-05 16 -5.633 4.039996894661e-06
0.469556000 OHXXX2RR2204f 10 2 4 f 28545.133000000 8.018994079727e-05 7.059994787738e-05 16 -5.634 4.037997018822e-06
0.469586000 OHXX91PP1112e 9 1 12 e 28049.322000000 9.714568664551e-04 1.630927585371e-03 52 -7.136 6.749700307331e-05
0.469612000 OHXX91QP2115f 9 2 15 f 29046.716000000 4.719999828799e-06 9.139999668479e-06 60 -11.411 6.074999779651e-09
0.469674000 OHXX91PP1112f 9 1 12 f 28052.350000000 9.709232787351e-04 1.223029323198e-03 52 -7.159 4.947118611497e-05
0.469852000 OHXX70QR1206f 7 1 6 f 22107.822000000 1.089999983966e-08 8.827999870142e-09 28 -1.434 5.888999913374e-08
0.469881000 OHXX70QR1206e 7 1 6 e 22106.795000000 1.040999978894e-08 8.827999821014e-09 28 -1.427 5.934999879669e-08
0.469908000 OHXX70QQ2207e 7 2 7 e 22358.608000000 6.063919802280e-06 1.350982132731e-06 28 -2.33 3.678951344424e-06
0.469930000 OHXX70QQ2207f 7 2 7 f 22358.283000000 6.034906391138e-06 1.350979044644e-06 28 -2.328 3.687942795446e-06
0.469978000 OHXX70PP2204f 7 2 4 f 21885.792000000 4.294681514681e-04 4.885212566826e-04 16 -0.1 7.074522504294e-03
0.469982000 OHXX70PP2204e 7 2 4 e 21885.631000000 4.292757201188e-04 4.884146705216e-04 16 -0.099 7.081864628363e-03
0.470013000 OHXX91QQ2215e 9 2 15 e 29049.664000000 1.350999752622e-06 3.772999309137e-08 60 -11.433 2.451999551021e-11
0.470041000 OHXXX2RR2205e 10 2 5 e 28652.251000000 4.183966016089e-05 3.580970913866e-05 20 -6.165 1.504987775864e-06
0.470045000 OHXXX2RR2205f 10 2 5 f 28652.251000000 4.190965968822e-05 3.580970922059e-05 20 -6.165 1.504987779307e-06
0.470085000 OHXX70QQ1107f 7 1 7 f 22299.488000000 1.532924473824e-05 3.890808302445e-06 32 -2.183 1.402930878522e-05
0.470102000 OHXXX2RR1105e 10 1 5 e 28572.701000000 3.024974709785e-05 2.583978396723e-05 24 -5.77 1.934983822623e-06
0.470107000 OHXXX2RR1105f 10 1 5 f 28573.147000000 3.017975327518e-05 2.583978875516e-05 24 -5.773 1.927984238388e-06
0.470130000 OHXX91QQ1115f 9 1 15 f 29014.281000000 1.930000010051e-06 7.596000039560e-08 64 -11.284 6.114000031842e-11
0.470169000 OHXX70QQ1107e 7 1 7 e 22298.086000000 1.537956213029e-05 2.971915386946e-06 32 -2.173 1.082969166912e-05
0.470204000 OHXX91QQ2215f 9 2 15 f 29046.716000000 1.323999913829e-06 3.772999754439e-08 60 -11.411 2.507999836770e-11
0.470237000 OHXXX2QQ2201f 10 2 1 f 28364.682000000 2.358994912019e-04 2.275995091037e-04 4 -4.739 7.965982818628e-06
0.470242000 OHXXX2QQ2201e 10 2 1 e 28364.626000000 2.358996037096e-04 2.275996176528e-04 4 -4.738 7.969986611130e-06
0.470306000 OHXXX2QQ1101f 10 1 1 f 28234.090000000 4.079064598459e-04 3.935062317955e-04 8 -4.091 5.267083412622e-05
0.470308000 OHXXX2QQ1101e 10 1 1 e 28234.073000000 4.080066666113e-04 3.935064296851e-04 8 -4.09 5.268086077716e-05
0.470319000 OHXX91PQ1212e 9 1 12 e 28049.322000000 2.817000545826e-06 1.226000237551e-07 52 -7.136 5.073000982951e-09
0.470343000 OHXX91PQ1212f 9 1 12 f 28052.350000000 2.901000721206e-06 2.224000552900e-07 52 -7.159 8.998002236957e-09
0.470361000 OHXXX2SR2111e 10 2 11 e 29758.862000000 2.408000903289e-09 1.212000454645e-09 44 -11.657 4.614001730803e-13
0.470374000 OHXX70RQ2112f 7 2 12 f 23673.284000000 5.064000192411e-08 3.749000142446e-09 48 -3.436 5.792000220071e-09
0.470403000 OHXX70PQ1203f 7 1 3 f 21687.668000000 6.761866805664e-06 3.972509237110e-06 16 1.306 2.346300772976e-04
0.470412000 OHXX70PQ1203e 7 1 3 e 21687.426000000 6.595789954787e-06 3.941472056378e-06 16 1.308 2.332279328971e-04
0.470415000 OHXX70PP1104e 7 1 4 e 21801.438000000 4.192433613204e-04 4.793658452826e-04 20 0.485 1.557535490565e-02
0.470427000 OHXX91QQ1115e 9 1 15 e 29009.851000000 1.957999998026e-06 3.440999996530e-08 64 -11.25 2.863999997112e-11
0.470432000 OHXX70PP1104f 7 1 4 f 21801.881000000 4.190284401523e-04 4.743680152409e-04 20 0.482 1.536202412297e-02
0.470448000 OHXX70RQ2112e 7 2 12 e 23675.441000000 6.305000206224e-08 3.749000122622e-09 48 -3.453 5.698000186370e-09
0.470463000 OHXXX2SR2111f 10 2 11 f 29757.616000000 9.740000933921e-10 1.212000116213e-09 44 -11.648 4.658000446633e-13
0.470487000 OHXX70SR2117e 7 2 17 e 25596.329000000 7.612000102599e-08 4.339000058484e-08 68 -4.699 2.685000036190e-08
0.470539000 OHXXX2RQ2107f 10 2 7 f 28934.485000000 4.269000010607e-07 9.249000022981e-08 28 -7.565 1.342000003334e-09
0.470567000 OHXXX2RQ2107e 10 2 7 e 28934.759000000 3.906000014687e-07 9.249000034778e-08 28 -7.567 1.339000005035e-09
0.470607000 OHXX70QP2108e 7 2 8 e 22570.410000000 3.645009659738e-06 4.274011326672e-06 32 -2.666 9.505025189523e-06
0.470645000 OHXX70OP1201e 7 1 1 e 21536.202000000 3.481941601369e-06 3.585969733097e-06 8 2.427 3.246878034486e-04
0.470651000 OHXX70OP1201f 7 1 1 f 21536.230000000 3.411921969719e-06 3.585969000716e-06 8 2.426 3.246877371359e-04
0.470678000 OHXXX2QQ2202f 10 2 2 f 28400.996000000 5.013010056274e-05 3.799007620943e-05 8 -4.919 2.221004455413e-06
0.470685000 OHXXX2QQ2202e 10 2 2 e 28400.900000000 5.016010226243e-05 3.799007745115e-05 8 -4.918 2.223004532085e-06
0.470688000 OHXX70QP2108f 7 2 8 f 22569.808000000 3.558013249291e-06 4.960018470062e-06 32 -2.662 1.108004125974e-05
0.470713000 OHXXX2QP2104e 10 2 4 e 28545.059000000 1.095000643082e-05 1.221000717081e-05 16 -5.633 6.985004102218e-07
0.470727000 OHXXX2QP2104f 10 2 4 f 28545.133000000 1.055000592499e-05 1.221000685726e-05 16 -5.634 6.981003920603e-07
0.470796000 OHXX91QR1215f 9 1 15 f 29014.281000000 1.463000000345e-06 8.507000002004e-07 64 -11.284 6.846000001613e-10
0.470804000 OHXX70SR2117f 7 2 17 f 25591.531000000 8.181000277169e-08 5.069000171736e-08 68 -4.663 3.252000110176e-08
0.470810000 OHXXX2RR2206e 10 2 6 e 28782.301000000 1.477001032407e-05 1.229000859058e-05 24 -6.811 3.249002271016e-07
0.470813000 OHXXX2RR2206f 10 2 6 f 28782.185000000 1.482001058440e-05 1.229000877748e-05 24 -6.81 3.252002322570e-07
0.470859000 OHXXX2QQ1102f 10 1 2 f 28286.911000000 1.637035705174e-04 1.241027067881e-04 12 -4.353 1.916041790539e-05
0.470864000 OHXXX2QQ1102e 10 1 2 e 28286.848000000 1.638036909565e-04 1.241027963840e-04 12 -4.352 1.917043196359e-05
0.470914000 OHXXX2RR1106e 10 1 6 e 28710.475000000 9.459007857368e-06 7.837006510011e-06 28 -6.453 3.457002871648e-07
0.470923000 OHXXX2RR1106f 10 1 6 f 28711.130000000 9.416007958353e-06 7.837006623790e-06 28 -6.458 3.440002907470e-07
0.471021000 OHXX91QR1215e 9 1 15 e 29009.851000000 1.413999998525e-06 9.275999990327e-07 64 -11.25 7.719999991950e-10
0.471186000 OHXX70RR2212f 7 2 12 f 23673.284000000 5.279034763473e-05 3.654024062461e-05 48 -3.436 5.645037173670e-05
0.471202000 OHXX70RR2212e 7 2 12 e 23675.441000000 5.274051812199e-05 3.654035897189e-05 48 -3.453 5.554054562941e-05
0.471217000 OHXX70QR1207f 7 1 7 f 22299.488000000 5.960000001956e-10 4.198000001378e-10 32 -2.183 1.513000000497e-09
0.471263000 OHXX70QR1207e 7 1 7 e 22298.086000000 4.480000001330e-10 4.198000001246e-10 32 -2.173 1.530000000454e-09
0.471279000 OHXX70RR1112e 7 1 12 e 23632.453000000 5.146051916080e-05 3.562035935693e-05 52 -3.404 6.158062125771e-05
0.471314000 OHXX70RR1112f 7 1 12 f 23636.371000000 5.141022064569e-05 3.562015287686e-05 52 -3.434 5.978025656875e-05
0.471407000 OHXXX2QQ2203f 10 2 3 f 28461.253000000 2.338997453005e-05 1.392998483128e-05 12 -5.218 9.057990136520e-07
0.471415000 OHXXX2QQ2203e 10 2 3 e 28461.148000000 2.342997354358e-05 1.392998427068e-05 12 -5.217 9.064989764087e-07
0.471485000 OHXXX2PP2201e 10 2 1 e 28364.626000000 6.365811683452e-04 6.616804258468e-04 4 -4.738 2.316931459403e-05
0.471489000 OHXXX2PP2201f 10 2 1 f 28364.682000000 6.366819543086e-04 6.616812457452e-04 4 -4.739 2.315934358691e-05
0.471636000 OHXX70QQ2208e 7 2 8 e 22570.410000000 5.104979129561e-06 8.907963582004e-07 32 -2.666 1.980991901207e-06
0.471648000 OHXXX2QQ1103f 10 1 3 f 28361.001000000 8.422802790291e-05 5.036882067517e-05 16 -4.72 7.181831846120e-06
0.471660000 OHXXX2QQ1103e 10 1 3 e 28360.851000000 8.441770888443e-05 4.996864383979e-05 16 -4.719 7.132806414033e-06
0.471674000 OHXX70QQ2208f 7 2 8 f 22569.808000000 5.075967366021e-06 8.907942729810e-07 32 -2.662 1.989987206143e-06
0.471684000 OHXX80OP1216f 8 1 16 f 27349.460000000 1.212999974163e-06 1.633999965195e-06 68 -6.832 1.198999974461e-07
0.471798000 OHXX70QQ1108f 7 1 8 f 22516.767000000 1.184970273799e-05 2.424939167901e-06 36 -2.606 6.442838374756e-06
0.471839000 OHXX70PQ1204f 7 1 4 f 21801.881000000 5.758717979894e-06 2.733391485596e-06 20 0.482 8.853029116660e-05
0.471848000 OHXX70PQ1204e 7 1 4 e 21801.438000000 5.600851865851e-06 2.540479220123e-06 20 0.485 8.255307721588e-05
0.471859000 OHXXX2RR2207e 10 2 7 e 28934.759000000 1.385999888193e-06 1.123999909328e-06 28 -7.567 1.627999868672e-08
0.471860000 OHXXX2RR2207f 10 2 7 f 28934.485000000 1.402999886148e-06 1.123999908789e-06 28 -7.565 1.630999867647e-08
0.471892000 OHXX70PP2205f 7 2 5 f 22015.799000000 4.554408982094e-04 5.338070422534e-04 20 -0.929 4.216417597478e-03
0.471900000 OHXX70PP2205e 7 2 5 e 22015.739000000 4.554575348100e-04 5.339434292474e-04 20 -0.929 4.218492166075e-03
0.471907000 OHXX70QQ1108e 7 1 8 e 22514.942000000 1.189984854331e-05 1.734977917869e-06 36 -2.593 4.674940499157e-06
0.471986000 OHXXX2RR1107e 10 1 7 e 28869.316000000 3.166999999847e-07 2.520999999879e-07 32 -7.241 5.779999999722e-09
0.471994000 OHXXX2RQ2108f 10 2 8 f 29108.684000000 5.394999990263e-07 9.227999983345e-08 32 -8.429 6.448999988360e-10
0.472001000 OHXXX2RR1107f 10 1 7 f 28870.215000000 3.086000000068e-07 2.521000000056e-07 32 -7.248 5.741000000127e-09
0.472009000 OHXX80OP1216e 8 1 16 e 27343.753000000 1.212000002054e-06 2.504000004244e-06 68 -6.789 1.918000003251e-07
0.472030000 OHXXX2RQ2108e 10 2 8 e 29109.153000000 4.991000096542e-07 9.228000178500e-08 32 -8.433 6.426000124300e-10
0.472033000 OHXXX2PP1101e 10 1 1 e 28234.073000000 4.384066233935e-04 4.557068847637e-04 8 -4.09 6.100092159444e-05
0.472037000 OHXXX2PP1101f 10 1 1 f 28234.090000000 4.385067148405e-04 4.557069782277e-04 8 -4.091 6.099093395239e-05
0.472208000 OHXXX2QP2105e 10 2 5 e 28652.251000000 1.169999955235e-05 1.341999948654e-05 20 -6.165 5.640999784171e-07
0.472233000 OHXXX2QP2105f 10 2 5 f 28652.251000000 1.125999913335e-05 1.341999896710e-05 20 -6.165 5.640999565830e-07
0.472283000 OHXX70PP1105e 7 1 5 e 21941.221000000 4.432695752037e-04 5.312254279213e-04 24 -0.466 7.998796991472e-03
0.472307000 OHXX70PP1105f 7 1 5 f 21941.927000000 4.428143953847e-04 5.074537436989e-04 24 -0.472 7.599356358042e-03
0.472327000 OHXX91OP1210f 9 1 10 f 27513.123000000 6.208929325772e-06 7.742911864947e-06 44 -4.846 2.676969528924e-06
0.472371000 OHXX70OP1202e 7 1 2 e 21599.075000000 4.849557482541e-06 5.139292066377e-06 12 1.959 4.373993131142e-04
0.472373000 OHXX70OP1202f 7 1 2 f 21599.180000000 4.741724873831e-06 5.139366361354e-06 12 1.958 4.371059065110e-04
0.472419000 OHXXX2QQ2204f 10 2 4 f 28545.133000000 1.430998536990e-05 6.697993152171e-06 16 -5.634 3.830996083304e-07
0.472425000 OHXXX2QQ2204e 10 2 4 e 28545.059000000 1.435998586097e-05 6.697993405068e-06 16 -5.633 3.832996225982e-07
0.472451000 OHXX91OP1210e 9 1 10 e 27510.955000000 6.374943732267e-06 9.630914993798e-06 44 -4.83 3.384970122937e-06
0.472481000 OHXX70RQ2113f 7 2 13 f 24010.951000000 2.638999990231e-08 1.587999994122e-09 52 -3.652 2.140999992075e-09
0.472565000 OHXX70RQ2113e 7 2 13 e 24013.588000000 3.505000011492e-08 1.588000005207e-09 52 -3.672 2.099000006882e-09
0.472642000 OHXX70QP2109e 7 2 9 e 22808.486000000 3.242001518081e-06 3.847001801374e-06 36 -2.876 7.804003654257e-06
0.472686000 OHXXX2QQ1104f 10 1 4 f 28456.413000000 4.956000335700e-05 2.405000162905e-05 20 -5.194 2.669000180788e-06
0.472707000 OHXXX2QQ1104e 10 1 4 e 28456.136000000 4.974000406290e-05 2.235000182561e-05 20 -5.192 2.486000203063e-06
0.472747000 OHXX70QP2109f 7 2 9 f 22807.560000000 3.170998983516e-06 4.621998518389e-06 36 -2.869 9.442996972987e-06
0.472752000 OHXXX2PP2202e 10 2 2 e 28400.900000000 6.771929478274e-04 7.249924500514e-04 8 -4.918 4.241955824991e-05
0.472756000 OHXXX2PP2202f 10 2 2 f 28400.996000000 6.773928558910e-04 7.249923538839e-04 8 -4.919 4.238955293950e-05
0.472832000 OHXX70QR1208f 7 1 8 f 22516.767000000 2.500000000087e-10 2.470000000086e-10 36 -2.606 6.563000000228e-10
0.472898000 OHXX70QR1208e 7 1 8 e 22514.942000000 3.830000001184e-10 2.470000000763e-10 36 -2.593 6.654000002057e-10
0.472999000 OHXX70SR2118e 7 2 18 e 26046.248000000 5.333000061526e-08 2.936000033872e-08 72 -4.991 1.437000016578e-08
